0	13	0	1987	39.348
0	200	0	1800	39.4324
0	200	0	1800	39.4861
0	200	0	1800	39.5438
0	200	0	1800	39.6023
0	200	0	1800	39.7022
0	200	0	1800	39.8022
0	200	0	1800	39.866
0	200	0	1800	39.9163
0	200	0	1800	39.9696
0	200	0	1800	40.0198
0	200	0	1800	40.073
0	200	0	1800	40.1535
0	200	0	1800	40.2114
0.000509944	201	0	1799	40.2692
0.000933225	13	0.351648	1987	40.3197
0.000842273	13	0.461538	1987	40.3711
0.000793666	13	0.468861	1987	40.4391
0.000780835	13	0.468864	1987	40.498
0.000780124	13	0.468864	1987	40.5483
0.000779502	13	0.468864	1987	40.5999
0.000779328	13	0.468864	1987	40.6709
0.000856942	34	0.468864	1966	40.7689
0.000856914	41	0.468779	1959	40.8622
0.000856887	201	0.468757	1799	40.9437
0.000810982	201	0.468564	1799	41.0233
0.000775975	201	0.467865	1799	41.0743
0.000764435	201	0.467495	1799	41.1351
0.000772453	201	0.467495	1799	41.186
0.000781602	201	0.467495	1799	41.2383
0.000781462	201	0.467381	1799	41.2928
0.000789887	201	0.467381	1799	41.3481
0.000785612	201	0.467295	1799	41.407
0.000784521	201	0.467274	1799	41.4884
0.0639241	201	0.467153	1799	41.5386
0.0639518	201	0.46614	1799	41.5988
0.0639268	201	0.465575	1799	41.6648
0.0639068	201	0.465371	1799	41.7327
0.119232	201	0.465342	1799	41.7864
0.118596	201	0.463769	1799	41.8434
0.118593	200	0.463349	1800	41.9199
0.118596	201	0.463324	1799	41.9822
0.167849	201	0.46332	1799	42.0324
0.167792	201	0.462212	1799	42.0827
0.167698	201	0.460988	1799	42.1328
0.167693	201	0.460888	1799	42.1915
0.167612	201	0.460655	1799	42.2584
0.167609	200	0.46057	1800	42.3216
0.200416	201	0.460549	1799	42.4034
0.208619	201	0.460544	1799	42.4541
0.208913	201	0.458522	1799	42.5098
0.207666	201	0.457186	1799	42.5996
0.207567	201	0.457087	1799	42.6797
0.207446	201	0.456729	1799	42.7428
0.241643	201	0.456729	1799	42.8341
0.245048	201	0.455748	1799	42.8861
0.243085	201	0.453539	1799	42.9563
0.242488	201	0.452867	1799	43.0101
0.242375	201	0.45275	1799	43.1101
0.242319	201	0.452627	1799	43.21
0.242279	201	0.452537	1799	43.31
0.242242	195	0.452686	1805	43.41
0.242204	194	0.455331	1806	43.51
0.242166	193	0.458638	1807	43.61
0.242127	193	0.462061	1807	43.7099
0.242086	192	0.465478	1808	43.8099
0.242045	192	0.469069	1808	43.9099
0.242001	192	0.472559	1808	44.0099
0.241956	191	0.476258	1809	44.1099
0.241909	190	0.479946	1810	44.2098
0.241862	190	0.483796	1810	44.3098
0.241814	190	0.487536	1810	44.4098
0.241763	189	0.491464	1811	44.5098
0.241713	189	0.495379	1811	44.6098
0.24166	188	0.499233	1812	44.7098
0.241607	188	0.503223	1812	44.8097
0.240872	201	0.500433	1799	44.8758
0.240159	201	0.499704	1799	44.9558
0.239946	201	0.499271	1799	45.0192
0.24007	201	0.49927	1799	45.0796
0.270396	201	0.49927	1799	45.1402
0.273211	201	0.485779	1799	45.1921
0.270557	201	0.471684	1799	45.2862
0.270426	201	0.471117	1799	45.3862
0.270346	201	0.470975	1799	45.4862
0.270282	201	0.470872	1799	45.5862
0.270219	201	0.470786	1799	45.6862
0.270158	199	0.470707	1801	45.7861
0.270093	191	0.473126	1809	45.8861
0.270029	191	0.477165	1809	45.9861
0.269963	191	0.48132	1809	46.0861
0.269895	190	0.485674	1810	46.1861
0.269827	190	0.489943	1810	46.286
0.269756	189	0.494352	1811	46.386
0.269685	189	0.498727	1811	46.486
0.269612	188	0.503025	1812	46.586
0.269539	188	0.507413	1812	46.686
0.269462	187	0.511728	1813	46.786
0.269386	187	0.516131	1813	46.8859
0.269307	186	0.520457	1814	46.9859
0.269227	186	0.524865	1814	47.0859
0.269173	182	0.527247	1818	47.1859
0.269097	179	0.530905	1821	47.2859
0.269016	179	0.535135	1821	47.3859
0.268932	178	0.539384	1822	47.4858
0.268846	178	0.543731	1822	47.5858
0	13	0	1987	49.6966
0	200	0	1800	49.7808
0	200	0	1800	49.8345
0	200	0	1800	49.8922
0	200	0	1800	49.9506
0	200	0	1800	50.0507
0	200	0	1800	50.1506
0	200	0	1800	50.2144
0	200	0	1800	50.2646
0	200	0	1800	50.3179
0	200	0	1800	50.3681
0	200	0	1800	50.4213
0	200	0	1800	50.5018
0	200	0	1800	50.5594
0.000509944	201	0	1799	50.6167
0.000933225	13	0.351648	1987	50.6669
0.000842273	13	0.461538	1987	50.7182
0.000793666	13	0.468861	1987	50.7808
0.000780835	13	0.468864	1987	50.8397
0.000780124	13	0.468864	1987	50.8901
0.000779502	13	0.468864	1987	50.9416
0.000779328	13	0.468864	1987	51.0126
0.000856942	34	0.468864	1966	51.1106
0.000856914	41	0.468779	1959	51.2039
0.000856887	201	0.468757	1799	51.2854
0.000810982	201	0.468564	1799	51.365
0.000775975	201	0.467865	1799	51.4167
0.000764435	201	0.467495	1799	51.4761
0.000772453	201	0.467495	1799	51.527
0.000781602	201	0.467495	1799	51.5793
0.000781462	201	0.467381	1799	51.6339
0.000789887	201	0.467381	1799	51.6892
0.000785612	201	0.467295	1799	51.748
0.000784521	201	0.467274	1799	51.83
0.000746183	201	0.467072	1799	51.8878
0.000733235	201	0.46636	1799	51.9477
0.000733032	201	0.466161	1799	52.008
0.000732803	201	0.466048	1799	52.0754
0.0598408	201	0.466019	1799	52.1293
0.0596503	201	0.46491	1799	52.185
0.0596542	201	0.464573	1799	52.2353
0.0596732	201	0.464571	1799	52.3089
0.112195	201	0.463898	1799	52.368
0.112166	201	0.463007	1799	52.4217
0.11215	201	0.462571	1799	52.4834
0.1121	201	0.462349	1799	52.5496
0.10766	201	0.457792	1799	52.6327
0.10655	201	0.456669	1799	52.6833
0.105796	201	0.455788	1799	52.7554
0.104575	201	0.454318	1799	52.8331
0.104301	201	0.454011	1799	52.8843
0.104251	201	0.453961	1799	52.9643
0.104193	201	0.453737	1799	53.0278
0.142847	201	0.45373	1799	53.1194
0.146769	201	0.45247	1799	53.1781
0.145951	201	0.451587	1799	53.2673
0.145885	201	0.451442	1799	53.3673
0.145851	201	0.451406	1799	53.4672
0.145827	201	0.451324	1799	53.5672
0.145805	201	0.451286	1799	53.6672
0.145782	194	0.451396	1806	53.7672
0.145759	193	0.454312	1807	53.8672
0.145736	193	0.45767	1807	53.9671
0.145711	192	0.461105	1808	54.0671
0.145686	192	0.464735	1808	54.1671
0.14566	192	0.468268	1808	54.2671
0.145633	191	0.472012	1809	54.3671
0.145605	190	0.475748	1810	54.4671
0.145576	190	0.479645	1810	54.567
0.145547	190	0.483432	1810	54.667
0.145517	189	0.487409	1811	54.767
0.145487	189	0.491371	1811	54.867
0.145455	188	0.495273	1812	54.967
0.145423	188	0.499311	1812	55.067
0.14498	201	0.496546	1799	55.134
0.144551	201	0.496093	1799	55.2143
0.144425	201	0.495807	1799	55.2777
0.178704	201	0.495804	1799	55.3692
0.181754	201	0.480723	1799	55.4269
0.180812	201	0.47962	1799	55.4842
0.180729	201	0.479533	1799	55.5842
0.180676	198	0.482521	1802	55.6842
0.180634	198	0.486365	1802	55.7842
0.180592	197	0.490316	1803	55.8842
0.18055	197	0.494426	1803	55.9841
0.180508	196	0.49849	1804	56.0841
0.180464	196	0.50267	1804	56.1841
0.18042	196	0.50673	1804	56.2841
0.180375	195	0.510931	1805	56.3841
0.180329	195	0.515028	1805	56.484
0.180282	194	0.519262	1806	56.584
0.180235	194	0.523463	1806	56.684
0.180186	193	0.527582	1807	56.784
0.180137	193	0.531793	1807	56.884
0.180086	192	0.535928	1808	56.984
0.180035	192	0.540152	1808	57.0839
0.179982	191	0.544295	1809	57.1839
0.179929	191	0.548523	1809	57.2839
0.179892	187	0.550774	1813	57.3839
0.179842	184	0.55426	1816	57.4839
0.179788	184	0.558313	1816	57.5838
0.179731	183	0.562379	1817	57.6838
0.179674	183	0.566546	1817	57.7838
0.17959	201	0.561141	1799	57.8482
0.179588	201	0.561112	1799	57.9092
0.21017	201	0.561018	1799	57.9712
0.211495	201	0.558133	1799	58.0597
0.211395	190	0.558248	1810	58.1597
0.211316	188	0.561421	1812	58.2597
0.211247	188	0.565201	1812	58.3597
0.211179	187	0.569033	1813	58.4597
0.211111	187	0.572965	1813	58.5596
0.211042	186	0.576822	1814	58.6596
0.210972	186	0.580744	1814	58.7596
0.2109	185	0.584581	1815	58.8596
0.210828	185	0.588479	1815	58.9596
0.210754	184	0.592288	1816	59.0596
0.21068	184	0.596154	1816	59.1595
0.210632	13	0.598411	1987	59.2398
0.209706	201	0.585837	1799	59.3053
0.240494	201	0.584337	1799	59.356
0.233531	201	0.577323	1799	59.4121
0.224259	201	0.569411	1799	59.4812
0.215662	201	0.562201	1799	59.5508
0.208406	201	0.555962	1799	59.6065
0.201439	201	0.549972	1799	59.6624
0.194901	201	0.544423	1799	59.7181
0.193262	200	0.544298	1800	59.7815
0.212062	201	0.539999	1799	59.8352
0.211384	199	0.540551	1801	59.9056
0.234189	201	0.540967	1799	59.96
0.234259	201	0.540664	1799	0.03824
0.234252	201	0.540599	1799	0.107279
0.234228	199	0.541899	1801	0.168148
0.254196	201	0.540669	1799	0.218459
0.25218	201	0.538104	1799	0.269372
0.25174	201	0.537299	1799	0.320626
0.251065	201	0.536538	1799	0.415576
0.250547	201	0.527497	1799	0.483252
0.25011	201	0.526527	1799	0.564009
0.249947	13	0.524286	1987	0.630325
0.249919	201	0.523329	1799	0.69551
0.249918	201	0.523323	1799	0.757579
0.263507	201	0.522712	1799	0.826298
0.262652	198	0.522948	1802	0.884976
0.262144	201	0.521303	1799	0.935319
0.262137	201	0.520793	1799	0.987556
0.262148	200	0.520356	1800	1.03836
0	13	0	1987	5.5266
0	200	0	1800	5.612
0	200	0	1800	5.66597
0	200	0	1800	5.72368
0	200	0	1800	5.7832
0	200	0	1800	5.88318
0	200	0	1800	5.98316
0	200	0	1800	6.047
0	200	0	1800	6.09741
0	200	0	1800	6.1508
0	200	0	1800	6.20099
0	200	0	1800	6.25456
0	200	0	1800	6.3355
0	200	0	1800	6.3936
0.000509944	201	0	1799	6.45127
0.000923506	13	0.410256	1987	6.50865
0.000780091	13	0.468407	1987	6.57655
0.000781723	13	0.639092	1987	6.64682
0.000780369	13	0.64321	1987	6.72504
0.000779502	13	0.644497	1987	6.77708
0.000779328	13	0.644578	1987	6.84803
0.000856961	34	0.644583	1966	6.94646
0.000856916	41	0.644493	1959	7.03982
0.000856888	201	0.644483	1799	7.12122
0.000810982	201	0.644312	1799	7.20112
0.000774889	201	0.643657	1799	7.25662
0.000764381	201	0.643271	1799	7.31788
0.000780507	201	0.643245	1799	7.37888
0.000781577	201	0.643155	1799	7.43064
0.000787906	201	0.643142	1799	7.48586
0.000817975	201	0.643142	1799	7.57099
0.000818463	201	0.643142	1799	7.65263
0.000778982	201	0.642963	1799	7.71053
0.000765253	201	0.642143	1799	7.79264
0.000765014	201	0.64204	1799	7.85961
0.0598711	201	0.642015	1799	7.91222
0.0596701	201	0.640646	1799	7.98818
0.0596674	201	0.640547	1799	8.05112
0.0596731	201	0.640542	1799	8.11434
0.11214	200	0.639245	1800	8.16465
0.112093	200	0.638536	1800	8.23308
0.112038	200	0.638334	1800	8.29962
0.112042	201	0.638314	1799	8.36177
0.147055	201	0.638221	1799	8.41276
0.155808	201	0.63821	1799	8.46337
0.156907	201	0.636791	1799	8.51959
0.15597	201	0.635761	1799	8.60368
0.155896	201	0.635675	1799	8.68359
0.155807	201	0.635448	1799	8.74764
0.192239	201	0.635446	1799	8.83868
0.195253	201	0.633725	1799	8.89796
0.194164	201	0.632514	1799	8.98506
0.194074	201	0.63235	1799	9.08506
0.19403	201	0.632309	1799	9.18504
0.193997	201	0.632263	1799	9.28504
0.193968	201	0.632184	1799	9.38499
0.193938	201	0.632116	1799	9.48499
0.193907	201	0.632028	1799	9.58495
0.193876	198	0.633045	1802	9.68493
0.193843	197	0.634484	1803	9.78495
0.19381	197	0.636125	1803	9.8849
0.193775	197	0.637713	1803	9.98488
0.193739	196	0.639438	1804	10.0849
0.193702	195	0.641134	1805	10.1848
0.193664	195	0.642953	1805	10.2849
0.193625	195	0.644698	1805	10.3848
0.193585	194	0.646568	1806	10.4848
0.193565	194	0.647509	1806	10.5354
0.193524	194	0.649312	1806	10.6348
0.193481	193	0.651236	1807	10.7347
0.193422	13	0.649801	1987	10.8147
0.192395	201	0.648854	1799	10.9008
0.192128	201	0.648458	1799	10.9644
0.19213	201	0.648456	1799	11.025
0.224498	201	0.648456	1799	11.0857
0.2278	201	0.634736	1799	11.1381
0.225587	201	0.631553	1799	11.2336
0.225483	201	0.631389	1799	11.3336
0.225417	201	0.63132	1799	11.4335
0.225363	201	0.631239	1799	11.5336
0.225311	201	0.631116	1799	11.6335
0.22526	194	0.631027	1806	11.7335
0.225206	199	0.631645	1801	11.8335
0.225152	198	0.633624	1802	11.9335
0.225097	198	0.635714	1802	12.0334
0.225041	197	0.637959	1803	12.1334
0.224984	197	0.64015	1803	12.2334
0.224925	196	0.642449	1804	12.3334
0.224866	196	0.644748	1804	12.4334
0.224805	195	0.646983	1805	12.5334
0.224744	195	0.649308	1805	12.6333
0.22468	194	0.651574	1806	12.7333
0.224616	194	0.653928	1806	12.8333
0.22455	193	0.656222	1807	12.9333
0.224484	193	0.6586	1807	13.0333
0.224439	189	0.659751	1811	13.1333
0.224376	187	0.661761	1813	13.2332
0.224308	187	0.664072	1813	13.3333
0.224238	186	0.666375	1814	13.4332
0.224166	186	0.668771	1814	13.5332
0.224062	201	0.663611	1799	13.5971
0.224059	201	0.663585	1799	13.6577
0.253157	201	0.663578	1799	13.7197
0.25364	201	0.660175	1799	13.8093
0.253519	201	0.660049	1799	13.9092
0.253424	193	0.659884	1807	14.0092
0.253342	190	0.661598	1810	14.1092
0.25326	189	0.663789	1811	14.2092
0.253178	189	0.666156	1811	14.3092
0.253095	188	0.668488	1812	14.4092
0.253011	188	0.670895	1812	14.5091
0.252925	187	0.673241	1813	14.6091
0.252839	187	0.675654	1813	14.7091
0.25275	186	0.678003	1814	14.8091
0.252661	186	0.680416	1814	14.9091
0.252604	13	0.681792	1987	14.9889
0.251493	201	0.670129	1799	15.0541
0.280471	201	0.668595	1799	15.1053
0.27235	201	0.660694	1799	15.1604
0.261536	201	0.651056	1799	15.2316
0.25151	201	0.642227	1799	15.3021
0.243049	201	0.634446	1799	15.3583
0.234924	201	0.626875	1799	15.4137
0.227298	201	0.619873	1799	15.4692
0.225387	200	0.618991	1800	15.5319
0.24233	201	0.613621	1799	15.5852
0.241516	200	0.61368	1800	15.655
0.263444	201	0.613971	1799	15.7093
0.263523	201	0.613697	1799	15.7883
0.263516	201	0.613634	1799	15.853
0.263489	200	0.61456	1800	15.9147
